Si Bulk DFT energetics calculations using VASP
Running on host: comp022
Working directory: /lustre/home/ah1365/projects/127870/upgrade_report/case_studies/common/structures/interfaces/228_Ge108Si120_001_001_a0.745562_b0.08284_c2.0_interface1shift2
Job started on: Wed 11 Jun 20:16:35 UTC 2025
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using Materials Project MACE for MACECalculator with /lustre/home/ah1365/.cache/mace/MACE_MPtrj_20229model
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using TorchDFTD3Calculator for D3 dispersion corrections
      Step     Time          Energy          fmax
FIRE:   63 21:36:08    -1184.620642        0.325792
FIRE:   64 21:36:25    -1184.719451        0.381110
FIRE:   65 21:36:43    -1184.825772        0.313390
FIRE:   66 21:37:01    -1184.900043        0.412401
FIRE:   67 21:37:19    -1184.934436        0.656892
FIRE:   68 21:37:37    -1185.040904        0.186815
FIRE:   69 21:37:55    -1185.032294        0.444764
FIRE:   70 21:38:13    -1185.056456        0.384481
FIRE:   71 21:38:30    -1185.087955        0.258645
FIRE:   72 21:38:48    -1185.105801        0.119778
FIRE:   73 21:39:06    -1185.106599        0.282088
FIRE:   74 21:39:24    -1185.108967        0.267446
FIRE:   75 21:39:42    -1185.113209        0.239461
FIRE:   76 21:40:00    -1185.118460        0.200641
FIRE:   77 21:40:18    -1185.123765        0.154619
FIRE:   78 21:40:35    -1185.128383        0.106428
FIRE:   79 21:40:53    -1185.132037        0.096717
FIRE:   80 21:41:11    -1185.135041        0.127177
FIRE:   81 21:41:29    -1185.138353        0.148325
FIRE:   82 21:41:47    -1185.142781        0.155763
FIRE:   83 21:42:04    -1185.148937        0.145968
FIRE:   84 21:42:22    -1185.156618        0.116848
FIRE:   85 21:42:40    -1185.164590        0.069921
FIRE:   86 21:42:58    -1185.171284        0.061069
FIRE:   87 21:43:16    -1185.176595        0.087361
FIRE:   88 21:43:34    -1185.181771        0.076619
FIRE:   89 21:43:52    -1185.186408        0.041244
FIRE:   90 21:44:09    -1185.188747        0.046694
FIRE:   91 21:44:27    -1185.189187        0.067408
FIRE:   92 21:44:45    -1185.189549        0.061214
FIRE:   93 21:45:03    -1185.190127        0.049591
FIRE:   94 21:45:21    -1185.190713        0.034095
FIRE:   95 21:45:39    -1185.191150        0.018756
FIRE:   96 21:45:57    -1185.191409        0.031554
FIRE:   97 21:46:14    -1185.191622        0.039821
FIRE:   98 21:46:32    -1185.191948        0.041899
FIRE:   99 21:46:50    -1185.192458        0.036888
FIRE:  100 21:47:08    -1185.193062        0.024228
FIRE:  101 21:47:26    -1185.193523        0.007654
MACE calculation complete. Energy written to MACE_OUTCAR: -1185.193523 eV
Job ended on: Wed 11 Jun 20:47:27 UTC 2025
