name,interface_number,shift_number,swap_number,material_lower,material_lower_primitive_cell,material_lower_percent,material_lower_bulk_n,material_lower_bulk_E_dft,material_lower_bulk_E_mlp,material_lower_termination_min_layer_loc,material_lower_termination_max_layer_loc,material_lower_termination_n_atoms,material_lower_miller_hkl,material_lower_miller_h,material_lower_miller_k,material_lower_miller_l,material_upper,material_upper_primitive_cell,material_upper_bulk_n,material_upper_bulk_E_dft,material_upper_bulk_E_mlp,material_upper_termination_min_layer_loc,material_upper_termination_max_layer_loc,material_upper_termination_n_atoms,material_upper_miller_hkl,material_upper_miller_h,material_upper_miller_k,material_upper_miller_l,material_shift_a,material_shift_b,material_shift_c,material_vector_mismatch_%,material_angle_mismatch_°,material_area_mismatch_%,interface_atoms_n,interface_electron_n,interface_E_dft@dft,interface_E_dft@mlp,interface_E_bulk_form_dft,interface_E_form_delta_dft@dft,interface_E_form_delta_dft@mlp,interface_compute_nodes_dft,interface_compute_time_seconds,interface_compute_time_per_electron_dft,interface_E_mlp@mlp,interface_E_mlp@dft,interface_E_bulk_form_mlp,interface_E_form_delta_mlp@mlp,interface_E_form_delta_mlp@dft,interface_compute_nodes_mlp,interface_compute_time_seconds_mlp,interface_compute_time_per_electron_mlp,mlp_n_times_faster,dft_mlp_rank_distance,fill_colour,is_shift,is_swap,is_valid,is_comparable_dft@dft_mlp@mlp,dft@dft_vs_mlp@mlp_rank_dft,dft@dft_vs_mlp@mlp_rank_mlp,dft@dft_vs_mlp@mlp_rank_distance,dft@dft_vs_mlp@mlp_line_colour,is_comparable_dft@dft_dft@mlp,dft@dft_vs_dft@mlp_rank_dft,dft@dft_vs_dft@mlp_rank_mlp,dft@dft_vs_dft@mlp_rank_distance,dft@dft_vs_dft@mlp_line_colour,is_comparable_mlp@dft_mlp@mlp,mlp@dft_vs_mlp@mlp_rank_dft,mlp@dft_vs_mlp@mlp_rank_mlp,mlp@dft_vs_mlp@mlp_rank_distance,mlp@dft_vs_mlp@mlp_line_colour,is_broken
120_Si36C84_012_012_a0.128788_b0.12963_c0.988275_interface12shift2,12,2,2,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,0.29167,0.375,14,012,0,1,2,0.128788,0.12963,0.988275,0.319951773,6.83e-06,0.640940666,120,480,-796.54758648,-849.697454,-7.025505718750001,-5.7011624581666664,-6.0846631166666665,4,,8.141666666666667,-938.46846,,-7.4711175,-6.8244215,,1,,11.625,0.7003584229390681,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,10,3,7,"(0.6980392156862745, 0.2980392156862745, 0.0)",True,10,10,0,"(0.0, 1.0, 0.0)",False,,,,,False
380_Si72C308_111_111_a0.098485_b0.128788_c2.163935_interface8shift7,8,7,7,Si,False,2.1052631578947367,8,-42.60220066,-45.400925,0.29825,0.36841,12,111,1,1,1,C,False,8,-69.80589084,-74.136955,0.19792,0.21875,28,111,1,1,1,0.098485,0.128788,2.163935,0.319956511,0.0,0.640952587,380,1520,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
120_Si36C84_012_012_a0.117284_b0.209877_c0.988275_interface2shift3,2,3,3,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,-0.04167,0.04167,14,012,0,1,2,0.117284,0.209877,0.988275,0.319951773,0.0,0.640940666,120,480,-789.98473388,-841.708376,-7.025505718750001,-5.646472019833334,-6.018087466666667,4,,10.166666666666666,-912.694016,,-7.4711175,-6.609634466666667,,1,,8.29375,1.2258226576237126,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,66,76,10,"(0.12941176470588237, 0.8666666666666667, 0.0)",True,66,49,17,"(0.2549019607843137, 0.7411764705882353, 0.0)",False,,,,,False
120_Si36C84_012_012_a0.265152_b0.135802_c1.087103_interface16shift2,16,2,2,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,0.29167,0.375,14,012,0,1,2,0.265152,0.135802,1.087103,0.319951773,6.83e-06,0.640940666,120,480,-785.55877607,-836.537311,-7.025505718750001,-5.6095890380833335,-5.974995258333333,4,,6.516666666666667,-917.547617,,-7.4711175,-6.650081141666665,,1,,4.33125,1.5045695045695047,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,74,66,8,"(0.10588235294117647, 0.8901960784313725, 0.0)",True,74,74,0,"(0.0, 1.0, 0.0)",False,,,,,False
120_Si36C84_012_012_a0.257576_b0.135802_c1.087103_interface16shift1,16,1,1,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,0.29167,0.375,14,012,0,1,2,0.257576,0.135802,1.087103,0.319951773,6.83e-06,0.640940666,120,480,-783.02630236,-834.453947,-7.025505718750001,-5.588485090500001,-5.957633891666665,4,,6.55,-917.546607,,-7.4711175,-6.650072724999999,,1,,4.929166666666666,1.3288250211327135,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,76,68,8,"(0.10196078431372549, 0.8941176470588236, 0.0)",True,76,75,1,"(0.011764705882352941, 0.984313725490196, 0.0)",False,,,,,False
120_Si36C84_012_012_a0.030303_b0.117284_c1.58124_interface14shift4,14,4,4,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,-0.04167,0.04167,14,012,0,1,2,0.030303,0.117284,1.58124,0.319951773,6.83e-06,0.640940666,120,480,-790.13527329,-839.738925,-7.025505718750001,-5.647726514916667,-6.0016753750000005,4,,8.241666666666667,-923.132289,,-7.4711175,-6.696620075,,1,,7.05625,1.1679952760555063,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,65,35,30,"(0.4588235294117647, 0.5372549019607843, 0.0)",True,65,68,3,"(0.043137254901960784, 0.9529411764705882, 0.0)",False,,,,,False
120_Si36C84_012_012_a0.123457_b0.611111_c1.58124_interface1shift3,1,3,3,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,0.29167,0.375,14,012,0,1,2,0.123457,0.611111,1.58124,0.319951773,0.0,0.640940666,120,480,-788.96069053,-838.262044,-7.025505718750001,-5.63793832525,-5.989368033333333,4,,11.958333333333334,-929.102188,,-7.4711175,-6.746369233333334,,1,,8.747916666666667,1.3669921409859491,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,72,19,53,"(0.7333333333333333, 0.2627450980392157, 0.0)",True,72,72,0,"(0.0, 1.0, 0.0)",False,,,,,False
380_Si72C308_111_111_a0.128788_b0.015152_c2.163935_interface4shift5,4,5,5,Si,False,2.1052631578947367,8,-42.60220066,-45.400925,0.29825,0.36841,12,111,1,1,1,C,False,8,-69.80589084,-74.136955,0.19792,0.21875,28,111,1,1,1,0.128788,0.015152,2.163935,0.319956511,0.0,0.640952587,380,1520,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
380_Si72C308_111_111_a0.090909_b0.121212_c2.163935_interface3shift1,3,1,1,Si,False,2.1052631578947367,8,-42.60220066,-45.400925,0.29825,0.36841,12,111,1,1,1,C,False,8,-69.80589084,-74.136955,0.15625,0.17708,28,111,1,1,1,0.090909,0.121212,2.163935,0.319956511,0.0,0.640952587,380,1520,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
380_Si72C308_111_111_a0.098485_b0.151515_c2.163935_interface6shift6,6,6,6,Si,False,2.1052631578947367,8,-42.60220066,-45.400925,-0.03508,0.03508,12,111,1,1,1,C,False,8,-69.80589084,-74.136955,0.19792,0.21875,28,111,1,1,1,0.098485,0.151515,2.163935,0.319956511,0.0,0.640952587,380,1520,,,,,,4,,,,,,,,1,,,,,,True,False,False,False,,,,,False,,,,,False,,,,,
120_Si36C84_012_012_a0.015152_b0.123457_c1.482413_interface14shift1,14,1,1,Si,False,6.666666666666667,8,-42.60220066,-45.400925,-0.04167,0.04167,6,012,0,1,2,C,False,8,-69.80589084,-74.136955,-0.04167,0.04167,14,012,0,1,2,0.015152,0.123457,1.482413,0.319951773,6.83e-06,0.640940666,120,480,-794.06721521,-842.892853,-7.025505718750001,-5.680492697583333,-6.027958108333333,4,,7.625,-917.883671,,-7.4711175,-6.652881591666667,,1,,7.516666666666667,1.0144124168514412,,"(0.43137254901960786, 0.13333333333333333, 0.8666666666666667)",True,False,True,True,40,65,25,"(0.3843137254901961, 0.611764705882353, 0.0)",True,40,41,1,"(0.023529411764705882, 0.9725490196078431, 0.0)",False,,,,,False
